Name,Frequency,Confidence,Sanskrit_Meaning,Name_Type,Source_Context,Part_Found,Page_Found,Quality_Score,Starting_Pattern
Srikal,5,0.8,Name/epithet requiring verification,divine_epithet,"factor'), this is Sarhbhu ('Enjoyer of Bliss'), Pasupati ('Lord of Animals'), Siva ('Auspicious'), S...",Part 11,Page 376,4.0,S
Sraval,5,0.8,Name/epithet requiring verification,divine_epithet,t is stationed not far from Baladevi. A man who worships her on the Full-Moon day in the month of Sr...,Part 20,Page 111,4.0,S
Sooasaila,5,0.8,Name/epithet requiring verification,divine_epithet,born(?) of the Ahutis made in the fire were engaged for the pur- pose of worship. 137. The Lord of S...,Part 3,Page 46,4.0,S
Somavara,5,0.8,Name/epithet requiring verification,divine_epithet,there for the purpose of propitiating Somesvara. isvara said: CHAPTER TWENTYFIVE Description of Soma...,Part 19,Page 174,4.0,S
Somaraja,5,0.8,Name/epithet requiring verification,divine_epithet,"nger, the installation also should hl· performed by you. Thert' is no doubt about thi~."" ~:1-86. Som...",Part 19,Page 155,4.0,S
Sugho,5,0.8,Name/epithet requiring verification,proper_noun,"d by Vi~t;1.u. May Janardana be pleas- ed with me for making a gift of land."" 0 great Brihmai:ias, S...",Part 4,Page 125,4.0,S
SiantlaPu,5,0.8,Name/epithet requiring verification,divine_epithet,"678 lsvara said: SiantlaPu,,., CHAPTER THREE HUNDRED SIX Greatness of Sim.biditya 1-4. Thereafter, 0...",Part 20,Page 317,4.0,S
Siddhalinga,5,0.8,Name/epithet requiring verification,divine_epithet,r- teenth lunar day in the dark half which has conjunction with the Moon. 32. By worshipping the Sid...,Part 19,Page 100,4.0,S
Sindura,5,0.8,Name/epithet requiring verification,divine_epithet,the Kula Mata (the family deity). GaQanayaka stationed at the southern gate was worshipped with Sind...,Part 9,Page 207,4.0,S
Sira,5,0.8,Name/epithet requiring verification,divine_epithet,", urged by Kala (God of death, bad time) hit one another with pestles and killed. 6. Bhojas with Sir...",Part 20,Page 218,4.0,S
Sirhhesvara,5,0.8,Name/epithet requiring verification,divine_epithet,"at benefit which results from Yajiias, penances, Danas etc. He who, with effort, visits the deity Si...",Part 13,Page 209,4.0,S
Siddhesvari,5,0.8,Name/epithet requiring verification,divine_epithet,"of SiddhestJari Tirtha Sri Marlca,µJ,tya said: 1-8. Then there is the Vai~i:,.avi goddess named Sidd...",Part 15,Page 140,4.0,S
Sidhakas,5,0.8,Name/epithet requiring verification,divine_epithet,"produced five Kiitas from it, you gave it to Sulin (Trident- bearing Lord)(?). 0 great king, those S...",Part 9,Page 138,4.0,S
Sidhya,5,0.8,Name/epithet requiring verification,divine_epithet,"ghora, Vamadeva and Sadyojata? (Salute) to the Lord with the cosmic form, with the forms of Rudra, S...",Part 2,Page 377,4.0,S
Siivitri,5,0.8,Name/epithet requiring verification,divine_epithet,d by whom even the lords of Dev as immediately become bereft of worship (unfit to be worshipped). Si...,Part 7,Page 285,4.0,S
Silkta,5,0.8,Name/epithet requiring verification,divine_epithet,re filled with holy waters from the Tirthas scented with perfumes. Reciting Jn Siildlr and Puru1a Si...,Part 5,Page 166,4.0,S
Suparl,5,0.8,Name/epithet requiring verification,divine_epithet,"Thereafter, 0 great goddess, one should go to the excellent Bhalla ,Tirtha on the western side of Su...",Part 20,Page 393,4.0,S
Suparr,5,0.8,Name/epithet requiring verification,divine_epithet,"(devotees) across the ocean of worldly existence; obeisance to you, the Lord who give happiness to S...",Part 7,Page 186,4.0,S
Suprabhi,5,0.8,Name/epithet requiring verification,divine_epithet,IV.i.29.17-168 507 954. Surasi (Havin1 excellent taste) 955. Suprabhi (Having excellent splendour) 9...,Part 10,Page 311,4.0,S
SrTkr,5,0.8,Name/epithet requiring verification,divine_epithet,"all. 6. Similarly, Satyabhlmi who was desirous of listening to the greatness of Klrttika asked SrTkr...",Part 6,Page 61,4.0,S
Sthi,5,0.8,Name/epithet requiring verification,divine_epithet,"ain in the abode of Himavan by the name Umi and another one, Parvati, also. 10. In the forest of Sth...",Part 3,Page 156,4.0,S
Sthiina,5,0.8,Name/epithet requiring verification,divine_epithet,"fter, 0 great goddess, a pilgrim should go to the excellent shrine of the holy spot, namely Unnata S...",Part 20,Page 331,4.0,S
Stidra,5,0.8,Name/epithet requiring verification,divine_epithet,visual scenes of dramatic performance and listening to profound sounds of the Vedic chant. 61. A Sti...,Part 19,Page 361,4.0,S
Stiman,5,0.8,Name/epithet requiring verification,divine_epithet,s that isa who is adored by all Yajiias and through Yoga; we gain authoritativeness through him. Sti...,Part 10,Page 329,4.0,S
Smallpox,5,0.8,Name/epithet requiring verification,divine_epithet,"iate Bandi, 0 ex- I . There are minor sacred spots and deities described like ~itali, the deity of S...",Part 7,Page 215,4.0,S
Svimin,5,0.8,Name/epithet requiring verification,divine_relation,"son, the worship should be in his presence and not anywhere else. The share of Srimiti and Bakula Sv...",Part 9,Page 247,4.0,S
Sindipani,6,0.6,Name/epithet requiring verification,proper_noun,"uds, 318 Sarhvanaka Sun 318 Samyiprisa, 346 Sanatkumira, 328 Sandhyi, 323 Sandhyi prayer, 298 Sindip...",Part 7,Page 375,3.5999999999999996,S
Siras,6,0.6,Name/epithet requiring verification,proper_noun,. No hesitation need be entertained in this respect. 143. After performing my Japa along with the Si...,Part 20,Page 86,3.5999999999999996,S
Sityaki,6,0.6,Name/epithet requiring verification,divine_relation,"mp."" On being told thus by Visudeva, Pii,(Javas said, ""So it shall be."" Accompanied by Kr,i,a and Si...",Part 8,Page 207,3.5999999999999996,S
Stavaraja,6,0.6,Name/epithet requiring verification,proper_noun,ired. Recite this auspicious prayer. 28-31. The twenty-one names included in this prayer called Stav...,Part 20,Page 228,3.5999999999999996,S
Sukesa,6,0.6,Name/epithet requiring verification,proper_noun,"h with sixty-four. 48. Paiicak~a, Satamanyu and Meghamanyu each with twenty crores; Ka~thakoti, Suke...",Part 2,Page 229,3.5999999999999996,S
Sutanu,6,0.6,Name/epithet requiring verification,proper_noun,"ryavarcas 566, 567 Suryavarcas, Prayer to 571 Su.fanta 117 Su~ravas 12 Su~umna 463 Suta/a 315 Sutanu...",Part 2,Page 600,3.5999999999999996,S
Suvarca,6,0.6,Name/epithet requiring verification,divine_relation,s' list) of the Atharva11eda. The Pippalada of our text is different. He 1s the son of Dadhici and S...,Part 1,Page 131,3.5999999999999996,S
Svasthina,6,0.6,Name/epithet requiring verification,proper_noun,"ver, devoid of hatred and sins. Thus (ends) the forty-eighth Sthina. 257-260. I shall explain the Sv...",Part 9,Page 240,3.5999999999999996,S
Chowrie,6,0.6,Name/epithet requiring verification,proper_noun,"ft side of Hari red-garmented Aniruddha of dark-blue complexion like a sapphire, be placed, with a C...",Part 7,Page 338,3.5999999999999996,S
Sluinda,6,0.6,Name/epithet requiring verification,proper_noun,"408 Sluinda Pura~ Rillakaditya in Kimpilya (modern Kampil, Farrukhabad Dis- trict, U .P.) and Dhanav...",Part 20,Page 47,3.5999999999999996,S
Slrantla,6,0.6,Name/epithet requiring verification,proper_noun,"558 Slrantla Puni""4 further in the great forest. They asked, ""O parrot, if Vahni is seen by you, do ...",Part 16,Page 369,3.5999999999999996,S
Slantla,6,0.6,Name/epithet requiring verification,proper_noun,764 Slantla Purti'4 CHAPTER THREE HUNDRED SIXTYrHREE Greatness of Ekidasa-Rudra-Liliga isvara said: ...,Part 20,Page 403,3.5999999999999996,S
SkandaPur,6,0.6,"Related to: Name of the god of war, son of Śiva and Pārvatī",proper_noun,134 SkandaPur~ 5. He was extremely enthusiastic; he filled the whole of Pata.ta with his grunting so...,Part 3,Page 138,3.5999999999999996,S
Sildras,6,0.6,Name/epithet requiring verification,divine_relation,"n persons belonging to different castes (classes) and stages of life, as well as to women and even S...",Part 7,Page 237,3.5999999999999996,S
Sruva,6,0.6,Name/epithet requiring verification,proper_noun,"anded, holding in each hand a pike (Silla), a spear (Sakti) and sacrificial ladles called Sruc and S...",Part 7,Page 341,3.5999999999999996,S
Srotriya,6,0.6,Name/epithet requiring verification,proper_noun,"vira Vrata 148, 165 Someia 41 Someivara 45, 55, 245 Soa;aa 22 Srngireivara 762 Srngeivara 761 Srotri...",Part 20,Page 413,3.5999999999999996,S
Sririma,6,0.6,Name/epithet requiring verification,proper_noun,"emons. 4. Hail to the saviour of Jinaki's heart, to the compassionate one, to the beloved one of Sri...",Part 9,Page 213,3.5999999999999996,S
Smnda,6,0.6,Name/epithet requiring verification,proper_noun,"lndra, Vivasvan, Diptamsu, Suci, Sauri, Sanaisc'ara. 8. He is identical with Brahma, Rud,a, Vwu, Smn...",Part 20,Page 276,3.5999999999999996,S
Silida,6,0.6,Name/epithet requiring verification,proper_noun,542 Siddhayoaiivara 145 lipt which appear when death ii imminent 470 Silida 539 lilence 245 Slmanton...,Part 10,Page 546,3.5999999999999996,S
SIXTYSEVEN,5,0.7,Name/epithet requiring verification,divine_epithet,"Sarabhasthina. 0 fair lady, by visiting that deity, a man is rid of all sins. CHAPTER TWO HUNDRED SI...",Part 20,Page 258,3.5,S
Sikadvipa,4,0.8,Name/epithet requiring verification,divine_epithet,"a, Manojava, Vepamina, Dhiimrinika, Citrarepha, Bahuriipa and Visvacira. 62. In the continent of Sik...",Part 2,Page 313,3.2,S
SiJta,4,0.8,Name/epithet requiring verification,proper_noun,"bestow Siddhi instantly. Thr sages said: 6. Why are those deities stationed there worshipped, 0 SiJt...",Part 17,Page 145,3.2,S
Siiryavarcas,4,0.8,Name/epithet requiring verification,divine_epithet,"s (Barbarika)"" ""Be victorious, be victorious, 0 Lord with eighty-four crores of attendants, named Si...",Part 2,Page 577,3.2,S
Sikhi,4,0.8,Name/epithet requiring verification,sacred_place,holy names in Japa. Others endowed with faith and quiescence studied the Vedas of their respective S...,Part 16,Page 306,3.2,S
Siddhdvara,4,0.8,Name/epithet requiring verification,divine_epithet,"t found in important nrthas. The word Siddha is in association with all, as it is the aroup of god S...",Part 2,Page 304,3.2,S
Surajye,4,0.8,Name/epithet requiring verification,divine_epithet,ured) cow further sancti- fied by the Mantras. This is remembered as Brahmasniina. 27. By bathing Su...,Part 19,Page 358,3.2,S
Suraa,4,0.8,Name/epithet requiring verification,sacred_place,"performed penance and adored SooAcala. 28. After surveying the mountain all round, Hari made the Sur...",Part 3,Page 37,3.2,S
Suna,4,0.8,Name/epithet requiring verification,divine_epithet,"sponsibility) of the Yajiia. Vasi~tha, the excellent Brihmaa,a, became Brihmaa,iccharhsin priest. Su...",Part 8,Page 157,3.2,S
SIii,4,0.8,Name/epithet requiring verification,sacred_place,aerial fhariot Putpaka stops aL Hipkeivara. He builds Siva temples in I.he name of his brother and S...,Part 16,Page 398,3.2,S
Sulabheda,4,0.8,Name/epithet requiring verification,divine_epithet,ers taken out from all the Tirthas were put into a vessel by them. - Reaching (the Tirtha called) Su...,Part 15,Page 169,3.2,S
Sukarr,4,0.8,Name/epithet requiring verification,divine_epithet,"demption from the curse to (your brother). Therefore:, come along. You are free from the curse, 0 Su...",Part 8,Page 75,3.2,S
Sukanyisaras,4,0.8,Name/epithet requiring verification,divine_epithet,"liuara said.: 1-S. Thereafter, 0 great goddess, a devotee should go to the excellent lake named Suka...",Part 20,Page 287,3.2,S
Sudargana,4,0.8,Name/epithet requiring verification,divine_relation,the sin of that person who fixes a bell marked by the figure of Vainateya (Garuc;ta) or the discus S...,Part 6,Page 231,3.2,S
Svidhyaya,4,0.8,Name/epithet requiring verification,divine_epithet,"ast sea. 0 Lord, Kratus have become defunct. 0 Pitamaha, the entire universe has b""en deprived of Sv...",Part 13,Page 156,3.2,S
Svayarilbhu,4,0.8,Name/epithet requiring verification,divine_epithet,"n the fourth, Balarupin ( one in the form of a boy). These are mentioned as the principal names of S...",Part 19,Page 346,3.2,S
Svayam,4,0.8,Name/epithet requiring verification,divine_epithet,"The great holy place named Talaka has been spoken of by me, 0 Marka.Q.9eya. There the Goddess is Sva...",Part 3,Page 105,3.2,S
Svarl,4,0.8,Name/epithet requiring verification,proper_noun,"ffering incense along with Naivedya, shall go to Brahmapura on death. 30. 0 Vyasa, by worshipping Sv...",Part 12,Page 92,3.2,S
Svarbhanu,4,0.8,Name/epithet requiring verification,divine_epithet,"racitti (Rahu) performed a penance there for a thousand years. 4-5. That mighty and great Asura, Sva...",Part 19,Page 264,3.2,S
Svadhyaya,4,0.8,Name/epithet requiring verification,proper_noun,"allowed anyone to propitiate deities or adore them. Neither Yajfia, nor Homa, nor Vedic Studies (Sva...",Part 16,Page 346,3.2,S
Suval,4,0.8,Name/epithet requiring verification,sacred_place,dance with the injunctions shaU derive fuJl benefit of ten horse-sacrifices. 30. The sacred river Su...,Part 4,Page 205,3.2,S
Surasre,4,0.8,Name/epithet requiring verification,divine_epithet,"ram) has been mentioned by you. You have explained how he should be worshipped devoutly by men, 0 Su...",Part 19,Page 110,3.2,S
Syimali,4,0.8,Name/epithet requiring verification,divine_epithet,"s began to eulogize. 126. They eulogized Srimiti, Sakti and Mitailgi as well as the great Goddess Sy...",Part 9,Page 128,3.2,S
Sviti,4,0.8,Name/epithet requiring verification,divine_epithet,welfth day in the b1ight half of the lunar month of JyeM)la (while it was) in conjunction with the S...,Part 5,Page 106,3.2,S
Sviha,4,0.8,Name/epithet requiring verification,divine_epithet,ive up your sorrow. These were not they (i.e. the wives of the Seven Sages). It was your own wife Sv...,Part 2,Page 250,3.2,S
Sulesvari,4,0.8,Name/epithet requiring verification,divine_epithet,ol. The Linga was seen at the foot illuminating all the quarters . • To the left was the Goddess Sul...,Part 15,Page 245,3.2,S
SDkta,4,0.8,Name/epithet requiring verification,divine_epithet,them. At the end of the ablution he should bathe (the idol) with perfumed water while reciting ~rl S...,Part 5,Page 252,3.2,S
Sikhitirtha,4,0.8,Name/epithet requiring verification,proper_noun,Siva with scented garlands and incense. After worshipping Mahesvara with this procedure in the • Sik...,Part 15,Page 253,3.2,S
Sikhis,4,0.8,Name/epithet requiring verification,divine_epithet,s given additional glory by the divine sages and excellent Brahmal}.as belonging to all the Vedic Si...,Part 20,Page 329,3.2,S
Sbndal,4,0.8,Name/epithet requiring verification,divine_epithet,"44 Sbndal'utft;la 19. The Lord too stays there in the•fo111, of (the sage) Nara holding the bow and ...",Part 6,Page 55,3.2,S
SbndaPurl,4,0.8,Name/epithet requiring verification,divine_epithet,"14 SbndaPurl(Ja down again and again. In great humility, he eulogized the lord of the chiefs of all ...",Part 6,Page 25,3.2,S
Sfda,4,0.8,Name/epithet requiring verification,divine_epithet,he been forgotten? Do narrate to us. At what time is he to be seen particularly by learned men? Sfda...,Part 17,Page 235,3.2,S
SiandaPu,4,0.8,Name/epithet requiring verification,divine_epithet,164 SiandaPu~ me from the wicked Danava. Indeed an earlier boon has been granted to me by Goddess Um...,Part 13,Page 175,3.2,S
Siddh,4,0.8,Name/epithet requiring verification,divine_epithet,"desirt's n·alized t'Vt'n without showing the ritualistic Mudra~ t·tc. 0 Lord, you grant the great Si...",Part 11,Page 330,3.2,S
Siddhcsvara,4,0.8,Name/epithet requiring verification,divine_epithet,are the Parvas (festive occasions) during which one should offer worship? How did the deity become S...,Part 19,Page 98,3.2,S
Srimadbhlgavata,4,0.8,Name/epithet requiring verification,divine_epithet,tion of its expounder as well as of the listener now. Sri Sota said: 3. Identical is the form of Sri...,Part 6,Page 297,3.2,S
Sriman,4,0.8,Name/epithet requiring verification,divine_epithet,"are: Vikartana, Vivasvan, Marta~t!,a, Bhaskara, Ravi, Lokaprakasalca (illuminator of the worlds), Sr...",Part 20,Page 228,3.2,S
Sriva,4,0.8,Name/epithet requiring verification,proper_noun,ts on the earth. There is no doubt about this. On the fifth day in the bright half of the month of S...,Part 7,Page 166,3.2,S
Srival,4,0.8,Name/epithet requiring verification,proper_noun,imited scale shall begin on the earth. On the fifth lunar day in the dark half(?) of the month of Sr...,Part 17,Page 357,3.2,S
Sthai,4,0.8,Name/epithet requiring verification,divine_epithet,"worldly existence. After eulogizing Mahesina thus, Jaigi,avya, the great sage, kept quiet before Sth...",Part 11,Page 145,3.2,S
Sthavaresvara,4,0.8,Name/epithet requiring verification,divine_epithet,"n, on Saturdays, when there is Vyatipata (an astronomical combination), men should devoutly visit St...",Part 13,Page 193,3.2,S
Stotras,4,0.8,Name/epithet requiring verification,divine_epithet,"ar:iC,i, taking a diet of only vegetarian food (of mere greens). By means of auspicious Vratas and S...",Part 15,Page 12,3.2,S
Sudanana,4,0.8,Name/epithet requiring verification,divine_epithet,"191,207,208 Sitali, 204, 221 Skanda, 142, 143, 180 smallpox, 204 story of Lord Vifr,uhari, 149 Sudan...",Part 7,Page 369,3.2,S
Somcsvara,4,0.8,Name/epithet requiring verification,divine_epithet,ad this will attain that region of the Moon-crested Lord. 105. The men who have sought refuge in Som...,Part 19,Page 63,3.2,S
SOrya,4,0.8,Name/epithet requiring verification,divine_epithet,"e excellence(?) of the form (of the sage). •Now, a small lbrine of Sllhbiditya ii near Suraj ~4a (SO...",Part 10,Page 511,3.2,S
Spar,4,0.8,Name/epithet requiring verification,divine_epithet,"to tlw place wht'rt' !\faht""svara was present. 26. The deity was near the ocean, in the form of a Sp...",Part 19,Page 142,3.2,S
SQta,4,0.8,Name/epithet requiring verification,divine_epithet,"bestower of honour, with love towards me, tell (the Mantra) that is of this type (potency). Sri SQta...",Part 4,Page 23,3.2,S
Sraddhi,4,0.8,Name/epithet requiring verification,divine_epithet,highly esteemed goddess was embellished by Yoganidri and othen. There was the fair lady Kinti and Sr...,Part 20,Page 78,3.2,S
Srauta,4,0.8,Name/epithet requiring verification,divine_epithet,"uld perform the Pftji of the Hrdaya with the Mantra beginning with amosi pra1J,itena (A.foalayana Sr...",Part 19,Page 109,3.2,S
Srikinta,4,0.8,Name/epithet requiring verification,divine_epithet,"th auspicious features and who is permanently stationed on the chest of Visou. Jaimini said: 31, Sri...",Part 5,Page 17,3.2,S
Srimadbhagavata,4,0.8,Name/epithet requiring verification,divine_epithet,"avata.1 64. Thereby, 0 king, you will attain the eternal abode of the Lord of Vraja. Thereafter, Sri...",Part 6,Page 296,3.2,S
Skancla,4,0.8,"Related to: Name of the god of war, son of Śiva and Pārvatī",divine_epithet,"202 Skancla Puni~a Gatiga said: 11. 0 Lord, 0 master of the worlds, I do not have the strength to ca...",Part 19,Page 213,3.2,S
Skandesvara,4,0.8,"Related to: Name of the god of war, son of Śiva and Pārvatī",divine_epithet,dly elephant. She should be wors]J.ipped. She always confers affiu- ence. 29. In the vicinity of Ska...,Part 11,Page 216,3.2,S
Sliman,4,0.8,Name/epithet requiring verification,divine_epithet,s joined in reverence I bowed down to Lord Ravi. I propitiated the Lord through different kinds of S...,Part 2,Page 408,3.2,S
Sllokya,4,0.8,Name/epithet requiring verification,proper_noun,ties like Klgi etc. But the most blessed one is Mathurl alone which yields the fourfold salvation (S...,Part 6,Page 281,3.2,S
Slum,4,0.8,Name/epithet requiring verification,divine_epithet,"480 Slum,tl,a Pu -~ worship of the lord; his word is (as authoritative as) the Vedas. All men always...",Part 10,Page 484,3.2,S
Somapana,4,0.8,Name/epithet requiring verification,divine_epithet,her holy spot. 65. In the course of divine rites or the rites regarding Pftrs and in the rite of Som...,Part 18,Page 72,3.2,S
Somaviira,4,0.8,Name/epithet requiring verification,divine_epithet,not been mentioned to anyone else. It is conducive to help all living beings. 4. What is called Soma...,Part 19,Page 174,3.2,S
Somavtira,4,0.8,Name/epithet requiring verification,divine_epithet,ight the devotee eats grapes and worships God Siva attended by Siddhis. 27. On the fourth Monday (So...,Part 19,Page 176,3.2,S
Sili,4,0.8,Name/epithet requiring verification,divine_epithet,"spot of spiritual perfection, penance was performed by Nirada himself on the banks of Revi and a Sil...",Part 15,Page 206,3.2,S
Siligrima,4,0.8,Name/epithet requiring verification,proper_noun,"ose who do not glorify the names of Vi,r,u or Hara, those men who, out of delusion, do not worship S...",Part 8,Page 372,3.2,S
Simba,4,0.8,Name/epithet requiring verification,divine_epithet,t 1:. The name of the deity is later explained in verse .15. This has no reladon tO Knr;ia's son Sim...,Part 16,Page 247,3.2,S
Sitiku,4,0.8,Name/epithet requiring verification,divine_epithet,"by lndra thus, Brahma spoke to lndra. the lord of the heaven: Brahma said: 6S-69. 0 Indra, go to Sit...",Part 8,Page 88,3.2,S
Sivadharma,4,0.8,Name/epithet requiring verification,proper_noun,They will be carefree on account of the presents pro- vided by you. They will be solely devoted to S...,Part 19,Page 169,3.2,S
Sivadvara,4,0.8,Name/epithet requiring verification,proper_noun,"102 Skanda Pura1J,a 5. Sivadvara 30. If a man worships the Sivaliriga at Sivadvara, he goes to heave...",Part 12,Page 111,3.2,S
Sivaiannan,4,0.8,Name/epithet requiring verification,divine_epithet,"IV.i.25.1..g CHAPTER 1WENTY111REE Catunl&uji/J/ai,ela .Sivaiannan saitl: 215 1. 0 Vidhi, 0 Lord of S...",Part 10,Page 217,3.2,S
Sivaliilga,4,0.8,Name/epithet requiring verification,proper_noun,"ra, those men who, out of delusion, do not worship Siligrima stones, Sivanibha (particular form of S...",Part 8,Page 372,3.2,S
Sukara,5,0.6,Name/epithet requiring verification,divine_relation,"were) Bhrgu, Atri, Mailki, Kasyapa, Ka1_1va, Gautama, Kausika, Kusika of great power of penance, Suk...",Part 20,Page 312,3.0,S
Suki,5,0.6,Name/epithet requiring verification,proper_noun,"tha 220 Sukesa 590 Suklatirtha 438, 439, 440,442,446,447, 450, 6.1'0 , . Sukriya (SiikUt) 188 Suki,a...",Part 15,Page 344,3.0,S
Sunaya,5,0.6,Name/epithet requiring verification,proper_noun,"a Candala woman, 266 Sucl\'rat,l, 294 Sudharma. 380 Sumau, 321 Sumcdha, 318, 320 Surmtra, 262 Sunaya...",Part 9,Page 422,3.0,S
Siikara,5,0.6,Name/epithet requiring verification,proper_noun,"tal 432 Suhotra 354 Suhrdaya 528,542 Suh,tammau 341 Suh,twna 116 Sujayanta 123 Sukllins 349 Siikara ...",Part 2,Page 599,3.0,S
Sfldra,5,0.6,Name/epithet requiring verification,sacred_place,Sfldra should perform austerity within his capacity by regularly taking food once in three days. A S...,Part 19,Page 185,3.0,S
Sniddha,5,0.6,Name/epithet requiring verification,proper_noun,eet only with pain and distress. 73. One should take the holy bath in the same Tirtha where Pitr Sni...,Part 19,Page 186,3.0,S
Sluznda,5,0.6,Name/epithet requiring verification,proper_noun,"MadhOkaq-dyi 92, 105 Madtulklviuka l 05 ' Madhuparb 195 Madh111k1Pda 260, 265 MadhUIQdana •Mf Sluznd...",Part 15,Page 336,3.0,S
Sltantla,5,0.6,Name/epithet requiring verification,proper_noun,"Z98 Sltantla P,ri,a 25. There they invited all the Brihma9as. After offering them presents of orname...",Part 16,Page 309,3.0,S
Slory,5,0.6,Name/epithet requiring verification,proper_noun,"- 2. An example of the use of rebirth to explain (a suppo~cd) future cvcnl--thc background,rf Rima S...",Part 6,Page 170,3.0,S
SlcandaPu,5,0.6,Name/epithet requiring verification,proper_noun,"22 u Dharmapufkui9i. SlcandaPu - ralJO Just as the penance is performed by you now, 0 excellent sage...",Part 8,Page 33,3.0,S
Slcand,5,0.6,Name/epithet requiring verification,proper_noun,"34 Slcand8Pudna • any womb (i.e. get11 Mok~a). 67. If 11inners of impure parentage, whose minds and ...",Part 6,Page 45,3.0,S
Skonda,5,0.6,Name/epithet requiring verification,proper_noun,126 Skonda PUTOIJO will not be any break in his line up to a hundred generations. He who gives sweet...,Part 7,Page 137,3.0,S
Skmula,5,0.6,Name/epithet requiring verification,proper_noun,"262 Skmula Purm,G Sita narrated: 6-8. Prajipati (i.e. Brahmi) was formerly deluded, 0 Brihmar,as. He...",Part 8,Page 273,3.0,S
Sudri,5,0.6,Name/epithet requiring verification,proper_noun,"1 J 102 Suddhaka 502 Siidrakesvara 266 Sudragirl 814 Sudra-s 738, 1041, J 20 I Sudresvara 271 Sudri ...",Part 18,Page 482,3.0,S
StiJI,5,0.6,Name/epithet requiring verification,proper_noun,ed by the bonds of Karmas. How can birth and death cease to be when it (i.e. Avidyl) predominates! S...,Part 5,Page 13,3.0,S
Sthar,5,0.6,Name/epithet requiring verification,proper_noun,listen to the story of great merit as taken from SkandapuriQa1• It had been recounted to Skanda by S...,Part 9,Page 71,3.0,S
Srngi,5,0.6,Name/epithet requiring verification,divine_relation,"shall be bitten by the great serpent Takfaka. He shall be burned by the fire of poison.' 0 king, Srn...",Part 8,Page 279,3.0,S
Sririmadhanu,5,0.6,Name/epithet requiring verification,divine_relation,"u, 201 sons of Draupadi, 20 I Sraddhideya, 161 Sria<>fihi, 360 Srinivila, 360 Sriparvata. 350 Sririm...",Part 8,Page 385,3.0,S
Srirama,5,0.6,Name/epithet requiring verification,sacred_place,hma. Thereaftert by repairing the ruins (of Dharmarai:iya and its shrines) we were established by Sr...,Part 9,Page 210,3.0,S
Sraddhii,5,0.6,Name/epithet requiring verification,proper_noun,"nt), Lajja (shyness), Tu1/i (satisfaction), Santi (peace), K1ama (for- giveness), Sprhii (desire), S...",Part 2,Page 450,3.0,S
Sraddhakalpa,5,0.6,Name/epithet requiring verification,proper_noun,cisa Mantra shall be the sole monarch of the earth containing seven oceans. 125-127. He who reads Sr...,Part 20,Page 169,3.0,S
Sitmtla,5,0.6,Name/epithet requiring verification,proper_noun,656 Sitmtla Pami'4 and the trident with his arms. He is Kapardin (having matted' hair) and his shout...,Part 20,Page 295,3.0,S
Sindh,5,0.6,Name/epithet requiring verification,proper_noun,"en Ravi and Chenab), Pincila (Rohilkhanda), A vanti (Malwa, now in Madhya Pradesh), Sauvira (Upper S...",Part 9,Page 286,3.0,S
Simhala,5,0.6,Name/epithet requiring verification,proper_noun,ala is different from Lanka which is mentioned as a different region in v 155. This Puraoa regards S...,Part 2,Page 338,3.0,S
Sintapana,5,0.6,Name/epithet requiring verification,proper_noun,"VI.135.9-23 561 9. She performed the expiations named Cindriy~, Kfcchra, Parika and Sintapana as lai...",Part 17,Page 160,3.0,S
Sinkhya,5,0.6,Name/epithet requiring verification,proper_noun,"ayer, 298 Sindipani, 262 ~ankara, 255, 34 7 Sankarsana, 258,260, 285,287,319,347 Sankrua"", 252 Sinkh...",Part 7,Page 375,3.0,S
Sidhyimrta,5,0.6,Name/epithet requiring verification,proper_noun,"n who listens to this attains the stay in Vaikui,tha. Thus, 0 Brihmal)as, the glory of the Tirtha Si...",Part 8,Page 192,3.0,S
Suvaro,5,0.6,Name/epithet requiring verification,sacred_place,ENKATACALA SITUATED ON THE BANKS OF SUV AR.l~AMUKHAR.l 199 12. To the north of the great river (Suva...,Part 4,Page 208,3.0,S
SuvarJ,5,0.6,Name/epithet requiring verification,proper_noun,erving holy rites. By taking the holy bath then he shall become pure. He shail rejoice then. 45. Suv...,Part 4,Page 199,3.0,S
Svidhyiya,5,0.6,Name/epithet requiring verification,proper_noun,"protectress of all the worlds. The Brihmai,as born in this family are devoted to Devas. They have Sv...",Part 9,Page 237,3.0,S
Suresvari,5,0.6,Name/epithet requiring verification,proper_noun,"15) Mohalajja, (16) Kulesi, (17) Sakuliciti, (18) TiraQi, (19) Kanakinanda, (20) Camur.1CJi, (21) Su...",Part 9,Page 140,3.0,S
SIXTYTWO,4,0.7,Name/epithet requiring verification,divine_epithet,"618 S1u.mtla n.-.: .rllTG,0 CHAPTER TWO HUNDRED SIXTYTWO Greatness of Varihasvimi isvaf'a said: 1-2....",Part 20,Page 257,2.8,S
SGAMI,4,0.7,Name/epithet requiring verification,divine_epithet,raditional number of villages assigned to some of these countries have epigraphic support (Sircar: S...,Part 2,Page 339,2.8,S
Sudarasana,3,0.8,Name/epithet requiring verification,divine_epithet,ed Virabhadra by his feet and dashed him on the ground far off and pounded him with his club when Su...,Part 13,Page 42,2.4000000000000004,S
