Name,Song_Number_X,Song_URL,Context,Meaning,Category,Confidence_Score
Sivakamipumikkadal,741,https://kaumaram.com/thiru/nnt0741_u.html,.... LuRavAmOpUriththana pAracchadai vEthakkuzha lALpaththarkaL     pUsaikkiyal vALpaththini ...... sivakAmipUmikkadal mUvarkkumu nALpaththira kALippuNar     pOkarkkupa thEsiththaruL ...... gurunAthAc,sivakAmipUmikkadal mUvarkkumu nALpaththira kALippuNar     pOkarkkupa thEsiththaruL,secondary_divine_name,0.50
Sivapaththini,747,https://kaumaram.com/thiru/nnt0747_u.html,;kadalArp puRavE ayil viduvOnE: and the seas were stirred up into a roar when You wielded the Spear!sivapaththini kUtrinai mOdhiya padha saththini: She is the Consort of Lord SivA; She is the powerful,sivapaththini kUtrinai mOdhiya padha saththini: She is the Consort of Lord SivA; She is the powerful...,secondary_divine_name,0.60
Charanak,747,https://kaumaram.com/thiru/nnt0747_u.html,"namely, the Sun, the Moon and the Fire (Agni)], were cooled and flexed;siva bAkkiya nAtaka anubUthi charaNak kazhal katti: then, the vision of the great cosmic dance that proffers the ultimate bliss o","namely, the Sun, the Moon and the Fire (Agni)], were cooled and flexed;siva bAkkiya nAtaka anubUthi ...",divine_epithet,0.30
Sivapuri,749,https://kaumaram.com/thiru/nnt0749_u.html,"vatham and NishAdham, respectively. ** ThirunelvAyil is 3 miles southeast of Chidhambaram, known as Sivapuri. Thiru Arunagirinathar's Thiruppugazh - 749 aRivilAdhavar - thirunelvAyil ... www.kaumaram.","** ThirunelvAyil is 3 miles southeast of Chidhambaram, known as Sivapuri",secondary_divine_name,0.50
Sivapaththar,752,https://kaumaram.com/thiru/nnt0752_u.html,tRu vaLarpatRi naLavatRa     vadivutRa mukilkitNan ...... marukOnEmathuracche mozhiseppi yaruLpetRa sivapaththar     vaLar virththa kiriyutRa ...... perumALE.......... Meaning .........pasai atRa udal,marukOnEmathuracche mozhiseppi yaruLpetRa sivapaththar     vaLar virththa kiriyutRa,secondary_divine_name,0.50
Charanara,754,https://kaumaram.com/thiru/nnt0754_u.html,u ...... peRumARumanju thavazh sAral anchayila vEdar     mangai thanai nAdi ...... vanameedhuvandha charaNAra vindham adhu pAda     vaNdamizh vinOdham ...... aruLvAyEkunjara kalApa vanji abirAma     k,vanameedhuvandha charaNAra vindham adhu pAda     vaNdamizh vinOdham,divine_epithet,0.30
Sivapath,761,https://kaumaram.com/thiru/nnt0761_u.html,pukuvith thappiRai vAzhcadai yAnida ...... morumAthupukazhsath thicchilu kAvaNa meethuRai     sivapath thippara mEsvari yALthiri          puvanath thaippari vAymutha leenumai ...... yaruLbAlAthiraiyiR,morumAthupukazhsath thicchilu kAvaNa meethuRai     sivapath thippara mEsvari yALthiri          puvan...,secondary_divine_name,0.50
Sivagama,762,https://kaumaram.com/thiru/nnt0762_u.html,"corporate on the left side of Lord SivA, who is endowed with eight Divine Characteristics**; She is SivagAma Sundhari (PArvathi) and You elate Her as Her child, Oh Lord!cUra sangara kumAra inthira sak","corporate on the left side of Lord SivA, who is endowed with eight Divine Characteristics**; She is ...",secondary_divine_name,0.70
Sivanuda,764,https://kaumaram.com/thiru/nnt0764_u.html,.... singamERithiraLpadai yalakaikaL pongu kOdukaL     thimilaiyo daRaipaRai ninRu mOthida          sivanuda nadamvaru mangai mAthumai ...... thanthavELEmalaithani lorumuni thantha mAthuthan     malar,singamERithiraLpadai yalakaikaL pongu kOdukaL     thimilaiyo daRaipaRai ninRu mOthida          sivan...,secondary_divine_name,0.50
Saravanamum,771,https://kaumaram.com/thiru/nnt0771_u.html,thamizh kURumsaligaiyu nandriyum vendriyu mangaLa     perumaigaLung ganamung guNamum payil          saravaNamum poRaiyum pugazhun thigazh ...... thanivElumvirudhu thulanga sikaNdiyil aNdarum     urugi,thamizh kURumsaligaiyu nandriyum vendriyu mangaLa     perumaigaLung ganamung guNamum payil          ...,primary_divine_name,0.70
Sivanmecchak,776,https://kaumaram.com/thiru/nnt0776_u.html,mutRuc chArath thOLmisai ...... yaNaivOnEthilathappot tAsaic chErmuka mayilutRit tERik kAzhiyil     sivanmecchak kAthuk kOthiya ...... perumALE.......... Meaning .........mathanac chol kArak kArikaL p,yaNaivOnEthilathappot tAsaic chErmuka mayilutRit tERik kAzhiyil     sivanmecchak kAthuk kOthiya,secondary_divine_name,0.50
Charanar,781,https://kaumaram.com/thiru/nnt0781_u.html,...... perumALE.......... Meaning .........pAdakam silampOdu secchai maNi kO enak kalanthu Adu pon charaNar: They have pretty feet that move about with dazzling red gems and hessonite stones embedded ,pAdakam silampOdu secchai maNi kO enak kalanthu Adu pon charaNar: They have pretty feet that move ab...,divine_epithet,0.30
Saravanath,794,https://kaumaram.com/thiru/nnt0794_u.html,"re, could not bear the heat (of the six flames of Murugan) and let them slip into River Ganga,piNai saravaNath thiniR payilvOnE: which mingled with the water in the pond of SaravaNa where You grew up!","re, could not bear the heat (of the six flames of Murugan) and let them slip into River Ganga,piNai ...",primary_divine_name,0.80
Sivaithar,804,https://kaumaram.com/thiru/nnt0804_u.html,pukuthak kaNaththu vanthu ...... kaiyilArunthikirip padaiththu rantha varathaR kudaRpi Rantha     sivaithaR paraikki saintha ...... puthalvOnEsivapath tharmuththa rumpar thavasith tharsiththa monRu   ,kaiyilArunthikirip padaiththu rantha varathaR kudaRpi Rantha     sivaithaR paraikki saintha,secondary_divine_name,0.50
Charangal,804,https://kaumaram.com/thiru/nnt0804_u.html,"ashed) Mount MEru to the north,mey ukap pathaiththu nenjum virakak kadal pothintha ulai pattu alarc charangaL naliyAmal: my body has been awestruck and trembling while my mind is immersed in the sea o","ashed) Mount MEru to the north,mey ukap pathaiththu nenjum virakak kadal pothintha ulai pattu alarc ...",divine_epithet,0.30
