Name,Frequency,Confidence,Sanskrit_Meaning,Name_Type,Source_Context,Part_Found,Page_Found,Quality_Score,Starting_Pattern
Srngireivara,3,0.8,Name/epithet requiring verification,proper_noun,"ng with a Gopi (a cowherd lass) performed s,;,.pra as per procedure. S. He is thereby (known as) Srn...",Part 20,Page 402,2.4000000000000004,S
Stabilise,3,0.8,Name/epithet requiring verification,divine_epithet,"ings, is sinking down, highly distressed due to · the excess of burden. 0 Hr•ikesa, raise her up. St...",Part 15,Page 208,2.4000000000000004,S
Stambhesvara,3,0.8,Name/epithet requiring verification,divine_relation,apeya (sacrifice). He then rejoices in the abode of Rudra. 15• l 6. If any sinless person worships S...,Part 2,Page 301,2.4000000000000004,S
Sthal,3,0.8,Name/epithet requiring verification,divine_epithet,he battlefield. 32-38. The army was killed by the excellent warriors of gods who had resorted to Sth...,Part 12,Page 158,2.4000000000000004,S
Sthalaka,3,0.8,Name/epithet requiring verification,divine_epithet,"iewing the city for ever. 67-68. On being told thus by them, the Lord remained for ever in this Stha...",Part 20,Page 336,2.4000000000000004,S
SouJ,3,0.8,Name/epithet requiring verification,proper_noun,tion and single-minded devotion for the sake of liberation fron1 the bondage of Pa.fu (individual So...,Part 2,Page 378,2.4000000000000004,S
Spigi,3,0.8,Name/epithet requiring verification,divine_relation,lahala and the name is Ekak1a ('One-eyed'). 193. Padma worships a Linga made of the poison named Spi...,Part 2,Page 125,2.4000000000000004,S
Srama,3,0.8,Name/epithet requiring verification,divine_epithet,"e eight Vasus are: Apa, Dhruva, Soma, Ohara, Anala, Anila, Pratyf1~a and Prabhasa. Vaidai:icJya, Sra...",Part 19,Page 136,2.4000000000000004,S
Subhadrii,3,0.8,Name/epithet requiring verification,divine_epithet,"ages, the Lord still dwells there for the sake of helping the world. He is accompanied by Bala and S...",Part 5,Page 28,2.4000000000000004,S
Sthavira,3,0.8,Name/epithet requiring verification,divine_epithet,V.i.31.86-V.i.32. 7 125 86-90. It was worshipped by Brahma formerly. The deity is called Sthavira Vi...,Part 12,Page 134,2.4000000000000004,S
Sthalesvara,3,0.8,Name/epithet requiring verification,proper_noun,alls into the status (category) of a lower being. 83. Another great Liriga has appeared here from St...,Part 11,Page 205,2.4000000000000004,S
Sumukhesa,3,0.8,Name/epithet requiring verification,divine_epithet,"med Sumukha, one is rid of all sins. 26. By taking the holy dip in Pilipila Tirtha and visiting Sumu...",Part 11,Page 46,2.4000000000000004,S
Sumedhi,3,0.8,Name/epithet requiring verification,divine_epithet,etter than the previous one with the favour of the goddess. 91. He gave his daughter Simavati to Sum...,Part 9,Page 329,2.4000000000000004,S
Sult,3,0.8,Name/epithet requiring verification,divine_epithet,"rfu] magnificence'), Kami ('Lover'), Niravadya ('Blameless'), Nidhtprada ('Bestower of treasure'), S...",Part 3,Page 60,2.4000000000000004,S
Sulocana,3,0.8,Name/epithet requiring verification,divine_epithet,"Bhu~ana (Ornament) 86. Marut (Wind-god) 87. Siirya 88. Mai,iratna (The jewel of jewels) 89. Sulocana...",Part 12,Page 145,2.4000000000000004,S
Simbiditya,3,0.8,Name/epithet requiring verification,divine_epithet,"of Sim.biditya 1-4. Thereafter, 0 great goddess, a pilgrim should go to the excellent shrine of Simb...",Part 20,Page 317,2.4000000000000004,S
Sindha,3,0.8,Name/epithet requiring verification,sacred_place,Molasthina-Multan. Formerly famous for the Swi-temple. 11. Yavana Dria-Probably the Arab Kiqdom in S...,Part 2,Page 338,2.4000000000000004,S
Sinivali,3,0.8,Name/epithet requiring verification,divine_epithet,great concentration and mental purity gave the three worlds as Dak~tJa. 79. The divine Goddesses Sin...,Part 12,Page 115,2.4000000000000004,S
Sirilha,3,0.8,Name/epithet requiring verification,divine_epithet,"g holy dip in Narmada, in Sarasvati and in Gautami (Godavari) when Guru (Jupiter) is in the Zodiac S...",Part 11,Page 312,2.4000000000000004,S
Sirilhika,3,0.8,Name/epithet requiring verification,divine_epithet,"way, Lord Siirya is the most excellent of all luminaries, why is he swallowed by Rahu, the son of Si...",Part 19,Page 118,2.4000000000000004,S
Sitika,3,0.8,Name/epithet requiring verification,divine_epithet,"atma Mantra (the Mantra of spiritual efficacy): 124-125 ""Orn, obeisance to the Lord of Devas, to Sit...",Part 19,Page 190,2.4000000000000004,S
Sitl,3,0.8,Name/epithet requiring verification,divine_epithet,"d- ing deity of Agriculture. In Va/asaneyl Samhlta XII.69-72 Sita ea furrow) is personified. Here, S...",Part 1,Page 66,2.4000000000000004,S
SiUa,3,0.8,Name/epithet requiring verification,divine_epithet,"s ascetics and lead celibate life, see Sankara, Hara, Mahesvara, the Lord of Devas always wearing Si...",Part 12,Page 48,2.4000000000000004,S
Siddhya,3,0.8,Name/epithet requiring verification,divine_epithet,"day when she is adored by men, she fulfills the hopes and ambitions of the suppliants. This deity Si...",Part 11,Page 189,2.4000000000000004,S
Sihari,3,0.8,Name/epithet requiring verification,divine_epithet,"first and Bharadvaja is the second. Bhrgu, Cyavana, Apnavina, Aurva, and Purodhasa are the Sages. Si...",Part 9,Page 230,2.4000000000000004,S
Sihuri,3,0.8,Name/epithet requiring verification,divine_epithet,"as well as on behalf of others. Hand- some and pot-bellied, they are well-behaved and far-sighted. S...",Part 9,Page 240,2.4000000000000004,S
Siirupya,3,0.8,Name/epithet requiring verification,sacred_place,"s half the seat of Siva. The man who joyously makes the temple of Rimeivara with silver, attains Sii...",Part 8,Page 294,2.4000000000000004,S
Siivitra,3,0.8,Name/epithet requiring verification,divine_epithet,", tbe Sun-god, as its deity) adorned with a mass of meteors. 49. When the blazing supreme missile Si...",Part 2,Page 157,2.4000000000000004,S
Sildra,3,0.8,Name/epithet requiring verification,proper_noun,ave the sacred marks on his forehead. chest and the arms; a Vaijya on his forehead and chest and a S...,Part 6,Page 216,2.4000000000000004,S
Silrya,3,0.8,Name/epithet requiring verification,divine_epithet,deity at this holy place. 65. The place all round extending to a Gavyuti (S Kilometres) is named Sil...,Part 20,Page 274,2.4000000000000004,S
Simanta,3,0.8,Name/epithet requiring verification,divine_epithet,"red in all auspicious activities, on the oc- casion of marriage, investiture with sacred thread and ...",Part 9,Page 118,2.4000000000000004,S
Sauva,3,0.8,Name/epithet requiring verification,divine_epithet,"nal goddess devoid of sorrow, 0 goddess with long eyes like the petals of lotus, 0 goddess of pure S...",Part 19,Page 303,2.4000000000000004,Sa
Sfita,3,0.8,Name/epithet requiring verification,divine_epithet,ther Tirthas in the three worlds come there in the afternoon.• The sages asked: 4-S. 0 holy lord Sfi...,Part 4,Page 152,2.4000000000000004,S
Sfua,3,0.8,Name/epithet requiring verification,divine_epithet,"d he instal the miraculous Linga of the Lord? 6. On hearing this utterance of the Pot-born One, 0 Sf...",Part 11,Page 361,2.4000000000000004,S
Siddhak,3,0.8,Name/epithet requiring verification,divine_epithet,"present in Bhrguqetra, the holy Siddhaqetra. 'Goddess Camui;ic;la remained stationed there in the Si...",Part 15,Page 202,2.4000000000000004,S
Siddharilbika,3,0.8,Name/epithet requiring verification,divine_epithet,"it. 61-68. The sea trembled. It thought, 'How can I kill him?' Thereupon, Siddha Mother (goddess Sid...",Part 2,Page 555,2.4000000000000004,S
Siddhavata,3,0.8,Name/epithet requiring verification,divine_epithet,"ttika, Lola in Utpalavartaka, Subhadra in the Sor:ia confluence, Lak,mi considered (the deity) in Si...",Part 15,Page 246,2.4000000000000004,S
Siddhayogisvari,3,0.8,Name/epithet requiring verification,divine_epithet,"s and tawny-coloured and who bestows all Siddhis, with incense, food offerings, lamps etc., in the S...",Part 10,Page 147,2.4000000000000004,S
Siddhu,3,0.8,Name/epithet requiring verification,proper_noun,"d, that the great Tirtha well known as Siddhesvara on the southern bank of Narmadi was created by Si...",Part 15,Page 139,2.4000000000000004,S
Sasi,3,0.8,Name/epithet requiring verification,divine_epithet,d great sages. • 47. He was fanned directly by Pavana (Wind-god); the umbrella was held aloft by Sas...,Part 1,Page 228,2.4000000000000004,Sa
Sastric,3,0.8,Name/epithet requiring verification,divine_epithet,") who, even in adverse circumstances, worshipped him at the proper time and in accordance with the S...",Part 7,Page 256,2.4000000000000004,Sa
Satadhrti,3,0.8,Name/epithet requiring verification,divine_epithet,"hall narrate the story, listen, how Satisvara Linga manifestated itself in Kasi. 0 sage, formerly Sa...",Part 11,Page 393,2.4000000000000004,Sa
Satamanyu,3,0.8,Name/epithet requiring verification,divine_epithet,s called Sahasriqa ('Thousand-eyed'); he alone is Divaspati ('Lord of Heaven'); this lord alone is S...,Part 10,Page 95,2.4000000000000004,Sa
Satapatri,3,0.8,Name/epithet requiring verification,proper_noun,"of happiness on all. May the Arghya be received."" In the third Prahara, the devotee worships with Sa...",Part 17,Page 330,2.4000000000000004,Sa
Satariipi,3,0.8,Name/epithet requiring verification,divine_epithet,va (son of the Self-born Lord). He was the first Prajipati ('Patriarch'). There was a woman named Sa...,Part 2,Page 311,2.4000000000000004,Sa
Satyavikrama,3,0.8,Name/epithet requiring verification,divine_epithet,"gets all his objectives achieved. Formerly, in the first Kalpa, 0 goddess, there was a king named Sa...",Part 13,Page 203,2.4000000000000004,Sa
Saunakesvara,3,0.8,Name/epithet requiring verification,proper_noun,"oncerned. (13) After bathing in DaQ.Qakhata, he should worship Vyaghrt""sa. ( 14) After bathing in Sa...",Part 11,Page 464,2.4000000000000004,Sa
Sarhjni,3,0.8,Name/epithet requiring verification,divine_epithet,agerly engaged in serving the Brahmai:ias. The deity Bah{?k)ulirka shines here along with Goddess Sa...,Part 9,Page 182,2.4000000000000004,Sa
Saril,3,0.8,Name/epithet requiring verification,divine_epithet,"BRAHMA~A PADMANABHA 12. ""Obeisance to the over-lord of Devas, to the Lord of Venkata wielding the Sa...",Part 4,Page 141,2.4000000000000004,Sa
Sarilhhu,3,0.8,Name/epithet requiring verification,divine_epithet,"now Rudra, th<· conqunor of lhe god of Dt·ath?"" 37. Prattling and boasting rhus, ttw attendants of S...",Part 11,Page 348,2.4000000000000004,Sa
Sarilkara,3,0.8,Name/epithet requiring verification,divine_epithet,"arai:iya). lndra said: 14-15. If you are pleased with me, 0 great lord, the ocean of sympathy, 0 Sar...",Part 9,Page 133,2.4000000000000004,Sa
Saritkalpa,3,0.8,Name/epithet requiring verification,divine_epithet,e lord with ploughshare for his weapon took his holy bath in that Tirtha along with the requisite Sa...,Part 8,Page 138,2.4000000000000004,Sa
Sarvabhak,3,0.8,Name/epithet requiring verification,divine_epithet,have come. Still I shall speak it by way of carrying out the beh~st of the Lord. 40. Indeed I am Sar...,Part 6,Page 22,2.4000000000000004,Sa
Sarvaga,3,0.8,Name/epithet requiring verification,divine_epithet,"Om Visvam (universe), Vi,i,u, Hnikesa, Sarvitmi (the soul of all), Sarvabhavana (creator of all), Sa...",Part 12,Page 261,2.4000000000000004,Sa
Sarvajfia,3,0.8,Name/epithet requiring verification,divine_epithet,"Lord of Animals'), Siva ('Auspicious'), Srikal).fha ('Embraced by Glory'), Mahesa ('Great Lord'), Sa...",Part 11,Page 376,2.4000000000000004,Sa
Sankhyas,3,0.8,Name/epithet requiring verification,divine_epithet,"en the image is to be 1. The Tattvc,s mentioned m v 8 are mamly lht· 24 Tfltt11ns cnum<.·r.ued by Sa...",Part 18,Page 389,2.4000000000000004,Sa
Sanskritization,3,0.8,Name/epithet requiring verification,proper_noun,"n his house, 0 king, and that (worship) is accepted by me."" J. The village of .Kurvas, probably a Sa...",Part 4,Page 75,2.4000000000000004,Sa
Santina,3,0.8,Name/epithet requiring verification,divine_epithet,laced it on cotton-beds and took it near the Mansion. 86-89. From above the flowers of the divine Sa...,Part 5,Page 165,2.4000000000000004,Sa
Saomukha,3,0.8,Name/epithet requiring verification,divine_epithet,". 5. The Three-eyed Lord of Devas, the destroyer of Tripura {Jives there) with Pirvati. Heramba, Sao...",Part 4,Page 112,2.4000000000000004,Sa
Sarasas,3,0.8,"Related to: Reed bed, birthplace of Kārttikeya",divine_epithet,"III.ii.15.74-111.ii.16.2 105 Sarasas etc. and it appears splendid. 74. 0 lord of the earth, it is re...",Part 9,Page 114,2.4000000000000004,Sa
Sarat,3,0.8,"Related to: Reed bed, birthplace of Kārttikeya",divine_epithet,gious festival of Goddess Visvabhuja should be assiduously cel- ebrated during the nine days of the ...,Part 11,Page 215,2.4000000000000004,Sa
Sarh,3,0.8,Name/epithet requiring verification,divine_epithet,Homa should be performed along with the principal deity. 102. Repeating the Mantra beginning with Sa...,Part 6,Page 131,2.4000000000000004,Sa
Sarhba,3,0.8,Name/epithet requiring verification,divine_epithet,he lord. This universe consisting of mobile and immobile beings is evolved out of his Maya Sakti. Sa...,Part 8,Page 161,2.4000000000000004,Sa
Sakuna,3,0.8,Name/epithet requiring verification,divine_epithet,"Signet ring). The Bahvrca should recite the follow- ing Suktas (hymn-passages): Srisukta, Pavamana, ...",Part 18,Page 86,2.4000000000000004,Sa
Salokya,3,0.8,Name/epithet requiring verification,divine_epithet,(the stay in) all the Narakas. It is proclaimed as the cause of all the riches. 30-34. It yields Sal...,Part 8,Page 362,2.4000000000000004,Sa
Samiina,3,0.8,Name/epithet requiring verification,divine_epithet,"(the Moon-god) arc stationed in the body, each of them being of five types. 18. Praf)a, Apana, Samii...",Part 2,Page 469,2.4000000000000004,Sa
Samipya,3,0.8,Name/epithet requiring verification,divine_epithet,y offering gold pots one is honoured in the world of Siva. By offering jew- elled pots one attains S...,Part 8,Page 296,2.4000000000000004,Sa
Samit,3,0.8,Name/epithet requiring verification,proper_noun,"ridhi., (sacrificial sticks laid round the sacred fire) issued from you and so also the twenty-one S...",Part 5,Page 145,2.4000000000000004,Sa
Samvartaka,3,0.8,Name/epithet requiring verification,divine_epithet,"is physical f01m. At the bidding of Sakra, the excellent Tirtha was filled with dust particles by Sa...",Part 16,Page 118,2.4000000000000004,Sa
Sangameivara,3,0.8,Name/epithet requiring verification,divine_epithet,"y season attains my region, 0 my beloved, much desired (by all). Thus the sin-destroying power of Sa...",Part 13,Page 261,2.4000000000000004,Sa
Saniga,3,0.8,Name/epithet requiring verification,divine_epithet,"s) and became enjoyers of excellent jewels. Nirada gave the (Kaustubha) jewel, Padma (Lakfmi), the S...",Part 12,Page 187,2.4000000000000004,Sa
Safi,3,0.8,Name/epithet requiring verification,divine_epithet,"32 Skarrda Pura~za The chaste goddess Safi, the daughter of Dak~a, abandoned her body and was born a...",Part 7,Page 43,2.4000000000000004,Sa
Sagaraditya,3,0.8,Name/epithet requiring verification,divine_epithet,384 SluJnda PuTil'l)IJ CHAPTER ONE HUNDRED TWENTYEIGHT Greatness of Sagaraditya hvaTa said: 1-4. The...,Part 20,Page 23,2.4000000000000004,Sa
Sagaras,3,0.8,Name/epithet requiring verification,proper_noun,"who was auspicious unto all, by whom all the three worlds were rendered sacred and pure, all the Sag...",Part 1,Page 174,2.4000000000000004,Sa
Sahasriqa,3,0.8,Name/epithet requiring verification,divine_epithet,"Gandhavati, Alaki or Aisi is equal to this in glory and pros- perity. • 18. He alone is called Sahas...",Part 10,Page 95,2.4000000000000004,Sa
Sailgamesvara,3,0.8,Name/epithet requiring verification,divine_epithet,"704 Skanda Pura'IJ,(l Sailgamesvara. 0 great goddess, he will never be separated from Lak,mi (prospe...",Part 20,Page 343,2.4000000000000004,Sa
Sakarhbhari,3,0.8,Name/epithet requiring verification,proper_noun,"r, the couple ate and sustained themselves with alms. 5-8. After some time Dul_1sila passed away. Sa...",Part 18,Page 442,2.4000000000000004,Sa
Sakta,3,0.8,Name/epithet requiring verification,divine_epithet,usand streams (i.e. water is poured from a pot with many holes pierced therein) while reciting irI S...,Part 5,Page 247,2.4000000000000004,Sa
Saktibheda,3,0.8,Name/epithet requiring verification,divine_epithet,2. Arjuna's Eulogy of the Sun-god 125 33. The Greatness of Kesavaditya 134 S4. The Greatness of Sakt...,Part 12,Page 9,2.4000000000000004,Sa
Caturma,3,0.8,Name/epithet requiring verification,divine_epithet,e is the bestower of salvation. 11. By seeing the Lord on a single day during these four months (Cat...,Part 5,Page 219,2.4000000000000004,Cha
Caturnada,3,0.8,Name/epithet requiring verification,sacred_place,they Oew in the sky and frisked about in the courtyard of the temple. They took their bath in the Ca...,Part 13,Page 168,2.4000000000000004,Cha
Caturvaktra,3,0.8,Name/epithet requiring verification,divine_epithet,nd the name of the Lord now is Somanatha. 20. Hereafter when the future Brahma will be known as Catu...,Part 19,Page 57,2.4000000000000004,Cha
Caturvidyas,3,0.8,Name/epithet requiring verification,divine_epithet,"ighteousness). What can the sinful, so-called wicked Kali, do?"" All those three (gods) called the Ca...",Part 9,Page 225,2.4000000000000004,Cha
Chat,3,0.8,Name/epithet requiring verification,proper_noun,to the aerial chariot. Bein& eulogized by Suras. he rose into the firmament. 31. Ever since lhen Cha...,Part 6,Page 48,2.4000000000000004,Cha
Sabdabrahman,3,0.8,Name/epithet requiring verification,divine_epithet,ogic practice) and held it in his hand. He was the presiding deity of the Gaoas. He surpasses the Sa...,Part 1,Page 81,2.4000000000000004,Sa
Sabhramati,3,0.8,Name/epithet requiring verification,proper_noun,"Ruru deer 966 Rupamaya Tirtha 643 Rupa Tirtha 639, 64 l Ruthlessness 663 Skanda Purii:r_1,a s Sabhra...",Part 18,Page 479,2.4000000000000004,Sa
Sacchitdra,3,0.8,Name/epithet requiring verification,proper_noun,"mal)as, ~atriyas, Vaisyas, and Sacchudras all are authorised to worship Saligrama, and none else. Sa...",Part 18,Page 276,2.4000000000000004,Sa
Candrangada,3,0.8,Name/epithet requiring verification,divine_epithet,350 Skanda Pural')a The queen said: 71. I request that my father Candrangada and my mother Simantini...,Part 9,Page 359,2.4000000000000004,Cha
Canopus,3,0.8,Name/epithet requiring verification,divine_epithet,control one's sense- organs. He should visit Lord Agastyesvara at the time of the rise of Agastya (C...,Part 12,Page 155,2.4000000000000004,Cha
Cany,3,0.8,Name/epithet requiring verification,divine_epithet,"49-11.ii.16.6 93 49. ••oo not be worried, 0 king. I shall come within the range of your vision. Cany...",Part 5,Page 102,2.4000000000000004,Cha
Carcita,3,0.8,Name/epithet requiring verification,divine_epithet,ped along with thirty-three crores of goddesses. 49. Another great Durga stationed there (named) Car...,Part 2,Page 454,2.4000000000000004,Cha
Caritpakivati,3,0.8,Name/epithet requiring verification,divine_epithet,"he Yajiiavariha (Lord Vifl)U in the form of a boar). Thereafter, 0 king, you will see the city of Ca...",Part 13,Page 175,2.4000000000000004,Cha
Catul,3,0.8,Name/epithet requiring verification,divine_epithet,"Index Carcika, Goddess 428 Carmamm:uJi 211 castes 68 Catul_isagara Vipik.i 156 Catuhsrotasvini Tirth...",Part 11,Page 472,2.4000000000000004,Cha
Caturdafi,3,0.8,Name/epithet requiring verification,sacred_place,"ssed on thus in that excellent city, once I went to a beautiful temple of ~iva. 16. On the great Cat...",Part 9,Page 281,2.4000000000000004,Cha
Caturdanta,3,0.8,Name/epithet requiring verification,divine_epithet,"a, Goddess 428 Carmamm:uJi 211 castes 68 Catul_isagara Vipik.i 156 Catuhsrotasvini Tirtha 271 Caturd...",Part 11,Page 472,2.4000000000000004,Cha
Caitya,3,0.8,Name/epithet requiring verification,sacred_place,"460 SlantlaPuftitul flies and mosquitoes, in a Caitya (rustic temple overhung by trees) nor in quadr...",Part 10,Page 464,2.4000000000000004,Cha
Cakoras,3,0.8,Name/epithet requiring verification,divine_epithet,"Siddhas, Carar,tas, Gandharvas and Kinnaras. The chirping sounds of parrots, cuckoos, ruddy geese, C...",Part 13,Page 63,2.4000000000000004,Cha
Camalkirapura,3,0.8,Name/epithet requiring verification,proper_noun,d lhe mc1dents (may be imaginary) in the Rima story around the sacred spots (deities and nnhas) in C...,Part 16,Page 383,2.4000000000000004,Cha
Camatkarapur,3,0.8,Name/epithet requiring verification,divine_epithet,"here with ample supply of cash and garments, I propitiated the exceWent Liliga in~talled by nw in Ca...",Part 18,Page 397,2.4000000000000004,Cha
Camatkari,3,0.8,Name/epithet requiring verification,divine_epithet,"264 CHAPTER SIXTYFOUR Greatness of Camatkari Durga Suta said: Slunatla PurafJ,IJ 1-3. The great godd...",Part 16,Page 275,2.4000000000000004,Cha
Candi,3,0.8,Name/epithet requiring verification,divine_epithet,wives to the place where Lord Mahes- vara was sitting surrounded by Pramathas and attended upon by C...,Part 1,Page 225,2.4000000000000004,Cha
Candrabhiga,3,0.8,Name/epithet requiring verification,divine_epithet,"as and rivers,1 viz. Vara1,1asi, Kuruk~etra, Ganga, Reva, Sarasvati. Tapi, Payo~:r.ti, Nirvindhya, C...",Part 2,Page 111,2.4000000000000004,Cha
Candraditya,3,0.8,Name/epithet requiring verification,divine_epithet,Henceforth I shall describe another deity well-known all over the three worlds. It is renowned as Ca...,Part 12,Page 108,2.4000000000000004,Cha
Cacai,3,0.8,Name/epithet requiring verification,divine_epithet,". Listen, you excellent king. Visvamitra, Devarita and Udala-these three are declared (as Sages). Ca...",Part 9,Page 230,2.4000000000000004,Cha
Sunandi,4,0.6,Name/epithet requiring verification,proper_noun,"ujanma1 559 Sulc.anyi 659, 640 Sukanyisaras 648 Sukirti !156 Suk.la 51!1 Sultreivara 246, 596 Sunand...",Part 20,Page 413,2.4,S
Sudarjana,4,0.6,Name/epithet requiring verification,proper_noun,", King Svanaya became delighted in his mind. With a big army he sent his priest, a Brihmai,a named S...",Part 8,Page 117,2.4,S
Sunaka,4,0.6,Name/epithet requiring verification,proper_noun,"the senior excellent Saunaka, Mar:i<Javya, Bhargava, Paingya, Vatsya, Laug~. Gangayana, Giilgeya, Su...",Part 9,Page 194,2.4,S
Sumili,4,0.6,Name/epithet requiring verification,proper_noun,"131,146 Sukak,etra, 360 Suk~Jha. 55 Siikaramukha, 187 Sukan,a, 55, 64 Sukan,i, 41 Sukma, 138 Sumili,...",Part 8,Page 385,2.4,S
Suhaya,4,0.6,Name/epithet requiring verification,proper_noun,"1041, J 20 I Sudresvara 271 Sudri Tirtha 835, 836, 837 Sudyumna 899 Sugriva 396, 397, 404, 406 Suhay...",Part 18,Page 482,2.4,S
Svabhojana,4,0.6,Name/epithet requiring verification,proper_noun,"observance of holy rites, and those who are proud of their (handsome) bodies-all these fall into Sva...",Part 2,Page 323,2.4,S
Syamaka,4,0.6,Name/epithet requiring verification,proper_noun,"436 1253 Svayambhuva 108, 308, 497, 1203 Svetadvipa J 78, 409, 506 Svitri 780 Sweat-born 558 Syamaka...",Part 18,Page 482,2.4,S
Siitas,4,0.6,Name/epithet requiring verification,proper_noun,ly kings were being eulogized by Sutas and Migadhas. They (kings) are glorified with blessings by Si...,Part 20,Page 360,2.4,S
Siketa,4,0.6,Name/epithet requiring verification,proper_noun,"Rukmir,i 1inha. 211 Sigara Kun4a, 197 Sahasra-Candra, 161 Sahasradhiri, 145, 153, 154, 15.5,156 Sike...",Part 7,Page 368,2.4,S
Sikta,4,0.6,Name/epithet requiring verification,proper_noun,"63. From now onwuda, if a man ta• Na holy bath in the pool here in the morning and recites Slvitra S...",Part 17,Page 134,2.4,S
Singular,4,0.6,Name/epithet requiring verification,proper_noun,"Brahman alone that I. TheNominative Singular, 'Sa4inanalf is probably a misprint for the Vocative Si...",Part 9,Page 72,2.4,S
Sipr,4,0.6,Name/epithet requiring verification,proper_noun,"acareh ror the Veda 126 ICClarianm■rk 76 seer or Mlntru 126 lh■de of Dhllrf 115 Sindhu 66, 129 Sipr1...",Part 6,Page 310,2.4,S
Sistra,4,0.6,Name/epithet requiring verification,proper_noun,ing Sandhya rite. He should try to understand the meanings of the Vedic texts and of the different S...,Part 9,Page 50,2.4,S
Sitipura,4,0.6,Name/epithet requiring verification,proper_noun,"sin committed m DhanniraQya, 30 sin of Brihmaf)a-slaughter, J 24 sipping, 35, 61 Sita, 156, 159 Siti...",Part 9,Page 417,2.4,S
Sitra,4,0.6,Name/epithet requiring verification,proper_noun,a' (RV X.190.1-3) one should cast that water to one's left on the ground. 2. Cf. Alvalayana Grhya Si...,Part 9,Page 48,2.4,S
SJeanda,4,0.6,Name/epithet requiring verification,proper_noun,"180 SJeanda Pura~ isvam said: 129. , So, I shall tell you about the first Tirtha of great lustre, wh...",Part 19,Page 191,2.4,S
SJranda,4,0.6,Name/epithet requiring verification,proper_noun,"624 SJranda Pura~ By feeding Brihma1,1as always, one gets rid of all sins, mental, verbal or physica...",Part 15,Page 298,2.4,S
SkandaPu,4,0.6,"Related to: Name of the god of war, son of Śiva and Pārvatī",proper_noun,"206 SkandaPu,-IIJa 37-39. On all these seven days, the devotee should take three baths per day. He s...",Part 5,Page 215,2.4,S
Slamda,4,0.6,Name/epithet requiring verification,proper_noun,Slamda Puriir)a shalJ be rid of all his s~ns. He shall redeem a hundred generations of his family. E...,Part 7,Page 117,2.4,S
Smasina,4,0.6,Name/epithet requiring verification,proper_noun,"562 Jaradgaveivara 746 Jitakarman 528 Jvilesvara 625 K Kaikasi 120, 121 Kali Ill KMabhairava Smasina...",Part 20,Page 409,2.4,S
SOdras,4,0.6,Name/epithet requiring verification,proper_noun,e indulge in mixing up_ different castes (through inter- marriage) in Kaliyuga mostly behaving like ...,Part 5,Page 230,2.4,S
Somavira,4,0.6,Name/epithet requiring verification,proper_noun,":.uJas 52!1 Skanda 6 Slc.anda Purii,a 6, 14 Solar calendar 524 Somalc.alpa 557 Somamitha 65!1 Somavi...",Part 20,Page 413,2.4,S
Speedy,4,0.6,Name/epithet requiring verification,proper_noun,o a blow with (his) stick. Dhanada granted him freedom from illness. Lustre was granted by Surya. Sp...,Part 13,Page 304,2.4,S
SRid,4,0.6,Name/epithet requiring verification,proper_noun,VI.144.151-164 The girl SRid: 151. The creator was thinking of (creating) a permanent and pleasing s...,Part 17,Page 204,2.4,S
Srik,4,0.6,Name/epithet requiring verification,proper_noun,"mention in due order the names of their own (origina]) native places. 25-33. They are* Sitipura, Sri...",Part 9,Page 226,2.4,S
Srnga,4,0.6,Name/epithet requiring verification,proper_noun,"ch as affluence. progeny. fan,e. pious mind and activities. They should avoid garlic, meat, beds, Sr...",Part 6,Page 88,2.4,S
Stan,4,0.6,Name/epithet requiring verification,proper_noun,"ps so, he will attain the desired Siddhi. 89. On being told thus she became extremely delighted. Sta...",Part 17,Page 197,2.4,S
Stealthily,4,0.6,Name/epithet requiring verification,proper_noun,. It is the place where penance has been performed by you out of fear of all the Heaven-dwellers. St...,Part 18,Page 228,2.4,S
Sthil,4,0.6,Name/epithet requiring verification,proper_noun,"ruvahasta 118 Staff 257 Stambha 23 Stalhbhattrtha 53,322,510 593 Stllbbbda 3 Stanayitous 123 Sthil}u...",Part 2,Page 599,2.4,S
Subhadraka,4,0.6,Name/epithet requiring verification,proper_noun,re and perform t~e rite of Tarpat;1a to my Pitrs on every New-Moon day in the same manner as this Su...,Part 2,Page 32,2.4,S
Subhaga,4,0.6,Name/epithet requiring verification,proper_noun,"rforming a great penance. In order to protect the hermitage she appointed Satyavati, Kananavasini, S...",Part 3,Page 162,2.4,S
Sucandra,4,0.6,Name/epithet requiring verification,proper_noun,"Srftjayas, 196 1tealin1, 226 stealing gold, 6 stealin1 others' wealth, 186 Sthillaliras, 3 7 Sucandr...",Part 8,Page 385,2.4,S
Surilbha,4,0.6,Name/epithet requiring verification,proper_noun,"eir vehicles, fought and hit each other with volleys of arrows. 9. Gajanana pierced the chest of Sur...",Part 6,Page 153,2.4,S
Suratha,4,0.6,Name/epithet requiring verification,proper_noun,"I Suprabha 338 Supatra 459 Superficial limb 780 Supriya 5!0 Suputrada 528 Surabhi 903, 1101 Suratha ...",Part 18,Page 482,2.4,S
Sutaprada,4,0.6,Name/epithet requiring verification,proper_noun,la 16b Susilaka J I O 1 Susuk~ma 436 Sfna 102 Sutala 131 Sutapa'I 763 Sutaprada Kun<;f.t 529 Sutapra...,Part 18,Page 482,2.4,S
